Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
24-02-2012,5429.299805,-0.116384181,-0.009848085,-0.004005248,-0.018155356,0.007700897,-1.677856314,0.313167232,3.024723542,4.782395156,5464.523123,5373.59694,5186.981569,5184.349709,0.08,0.1,0.14,0.89,1.98,0.018149665,0.000281373,3.81,5.1,0.004691801,-0.004359729,-0.00270027,0.000412967,0.011657856,0.00134164,-0.003625013,-0.009831014,-0.00545604,0.003506503,-0.015334421,0.003677304,0.005720394,-0.000471514,0.008072625,0.001672238,0.001209913,0.002289505,0.012480732,-0.002785713,0.001944447,1.9,1.88,1.84,0.02,0.06,1.29,3.12,4.96,5,5.02,0,0,0.011363636,NSE,-0.09,1.5,0.64,1.52,1.8,0.82,-0.1,0.66,0,-0.55,0.14,0.53,0.03,-2.71,0.73,-0.16,-0.6,-0.34,0.02,-0.55,-0.62,-0.6,0.21,0,-0.37
27-02-2012,5281.200195,0.045396419,-0.027277847,-0.009848085,-0.004005248,-0.018155356,-5.087784985,-1.865614337,-0.838361993,1.469825295,5431.191682,5364.79725,5190.676417,5185.313396,0.07,0.12,0.14,0.84,1.92,-0.008227443,-0.003094234,3.78,5.04,0.008975869,0.019279382,0.002406739,-0.000206398,0.006412663,-0.003349556,-0.008835759,-0.000155166,0.020376228,-0.004129606,0.02816438,-0.001259366,-0.007378095,-0.003285539,-0.002160424,0.001354559,-0.008828946,0.000813129,0.00304552,-0.000314432,-0.001031672,1.85,1.8,1.78,0.05,0.07,1.26,3.12,4.9,4.92,4.97,0,-0.032258065,-0.056179775,NSE,0.54,-1.04,-0.78,0.47,-1.1,-0.05,0.06,-0.42,-0.33,-0.08,-1.18,-1.43,0.25,-4.08,-0.21,0.53,0.02,-0.02,0.29,0.29,0.23,0.28,1.79,0,-0.41
28-02-2012,5375.5,0.067889908,0.017855753,-0.027277847,-0.009848085,-0.004005248,-4.131330641,-0.272720761,0.258317836,5.665091621,5421.065922,5365.816559,5197.924401,5187.2058,0.1,0.1,0.14,0.84,1.94,-0.017513135,0.005079007,3.8,5.06,-0.003404067,-0.012360275,-0.0015006,0.000730483,0.018354363,0.029518871,0.004719455,0.011326657,0.003840195,0.016586954,0.010957138,-0.001031801,0.003643824,0.002079215,0.005552118,0.003356334,0.016536593,0.00694504,0.00196156,-0.003459687,0.003435841,1.84,1.84,1.8,0,0.04,1.26,3.12,4.92,4.96,4.96,0,0,0,NSE,0.2,-2.11,0.41,0.82,-1.85,0.39,0.22,0.52,0.14,0.76,1.58,0.84,0.92,2.98,1.46,-0.02,4.57,-0.18,0.31,-0.49,-0.36,-0.38,2.08,4.32,1.11
29-02-2012,5385.200195,-0.136884307,0.00180452,0.017855753,-0.027277847,-0.009848085,-2.182420752,-0.569596128,0.938123463,3.576481127,5414.54488,5367.66262,5205.26855,5189.175893,0.08,0.08,0.13,0.87,1.98,0.004597054,-0.006176305,3.8,5.08,0.005637032,0.000198921,-0.004408376,-0.000539528,0.013130154,-0.022361267,-0.00574118,-0.001534182,0.000765188,-0.004079103,-0.002550207,-0.007344492,-0.000445873,-0.009514314,-0.004580648,-0.004736988,0.005162548,-0.006652733,-0.009531499,-0.015610568,-0.007134494,1.9,1.9,1.85,0,0.05,1.28,3.1,4.95,5,5,-0.071428571,0,0.035714286,NSE,-0.44,0.91,-0.16,-1.07,0.49,-0.54,-0.46,-1.07,-0.87,-4.31,0.7,1.08,-0.34,3.85,-0.51,-0.62,-6.88,-1.7,-0.51,1.19,0.63,0.6,0.07,-6.2,-5.08
01-03-2012,5339.75,0.0398142,-0.008439834,0.00180452,0.017855753,-0.027277847,-2.617945582,-3.474365969,-0.529044504,1.987314039,5400.945811,5365.004275,5210.542332,5190.674143,0.07,0.08,0.13,0.89,2.03,0.015689204,-0.031638418,3.87,5.13,9.55E-05,0.009890631,-0.005333602,-0.000650959,0.003742259,0.001947749,0.003674646,-0.003841426,0.028797068,0.017328324,0.007989773,0.003815052,0.013694631,0.010184758,0.012498387,0.00615804,-0.01347408,0.007442163,-0.000976769,0.005277788,0.007625761,1.96,1.95,1.9,0.01,0.06,1.26,3.1,5,5.05,5.06,0,0,0.022988506,NSE,0.65,2.89,1.43,1.42,1.65,1.16,0.28,-0.11,1.05,0.66,-1.53,,0.77,-5.85,0,0.46,2.97,0.77,0.73,0.03,0.05,0.06,-0.73,2.43,1.26
02-03-2012,5359.350098,0.02744097,0.003670602,-0.008439834,0.00180452,0.017855753,-1.288374367,-2.94461361,-0.979241901,1.697379413,5393.382954,5364.465782,5216.377931,5192.352511,0.06,0.07,0.12,0.84,1.99,-0.019124678,-0.004084014,3.83,5.08,0.002233796,-0.001919361,-0.003186969,0.000778482,0.001304077,-0.004110142,-0.007845293,-0.000925575,0.006440476,-0.00650353,-0.0082435,-0.005758378,0.000411444,-0.003405612,-0.002938718,-0.003245756,0.00814939,-0.004275731,0.014252468,-0.015701269,-0.006108779,1.93,1.92,1.87,0.01,0.06,1.25,3.09,4.96,5.01,5.02,-0.076923077,-0.066666667,-0.056179775,NSE,-0.62,-2.02,0,-0.74,-1.97,-0.13,-0.04,-0.82,-0.28,-0.71,1.01,0.26,0.01,0.85,0.51,-1.16,-3.17,-1.87,-0.42,0.98,0.8,0.77,1.4,-1.95,-0.25
05-03-2012,5280.350098,0.739751553,-0.014740593,0.003670602,-0.008439834,0.00180452,-0.016096663,-5.103062684,-1.881410699,-0.854323707,5372.831526,5356.454764,5218.886643,5193.228109,0.07,0.08,0.14,0.87,2,0.000187477,-0.001171646,3.86,5.11,-0.007900175,0.006249951,0.004212129,-0.000127,-0.022047727,0.00535411,-0.006325725,0.002161603,-0.005660817,-0.008728273,-0.00991055,0.007876752,-0.003892951,-0.006141039,-0.007933423,-0.003869694,-0.013771711,-0.008638548,-0.006376725,0.001532914,-0.004171007,1.93,1.92,1.86,0.01,0.07,1.25,3.11,4.97,5.03,5.04,0.166666667,0.107142857,0.035714286,NSE,-0.61,0.12,-0.37,-1.1,0.02,-0.79,-0.05,0.11,-0.63,-0.34,-1.8,-0.34,-1.04,-5.19,-0.82,-0.9,-3.22,0.62,-0.31,-0.22,-0.13,-0.13,-0.2,-2.19,-0.33
06-03-2012,5222.399902,-0.310960371,-0.010974688,-0.014740593,0.003670602,-0.008439834,-2.848108976,-6.861774818,-3.113062353,-2.597148313,5345.480322,5343.687635,5219.024418,5193.518375,0.06,0.08,0.13,0.83,1.96,-0.018650422,-0.02111437,3.82,5.06,0.002682994,-0.001335355,0.00444714,0.001476566,-0.005439337,0.004604466,-0.022811671,-0.008627422,-0.026732721,-0.00754717,-0.027768745,-0.013216883,-0.035836142,-0.018553824,-0.033984047,-0.015370161,-0.021587296,-0.013611315,-0.014133684,-0.020605981,-0.021125173,1.9,1.88,1.83,0.02,0.07,1.24,3.1,4.93,4.98,5,-0.071428571,-0.032258065,-0.045977012,NSE,-1.13,-1.47,-3.54,-3.17,-1.89,-3.06,-1.67,-0.78,-1.75,-1.86,-2.16,-0.78,-1.01,0.04,-0.31,-0.99,-2.7,-2.31,-1.65,0.75,0.72,0.72,-2.05,-3.26,-1.92
07-03-2012,5220.450195,-0.302072539,-0.000373335,-0.010974688,-0.014740593,0.003670602,-3.059310593,-5.174964315,-3.611481006,-2.14988724,5322.747571,5331.950736,5219.080331,5193.786354,0.06,0.08,0.14,0.85,1.98,0.01384777,0.00509287,3.86,5.09,-0.009591485,-0.010525209,0.007345542,0.001062194,0.000810968,0.014799316,0.019001086,-0.000776923,0.016022406,0.008872022,0.009963434,-0.000349394,0.008853379,0.004439991,0.005728836,0.006900622,-0.008577745,0.008717211,-0.006493043,0.011256635,0.007503417,1.92,1.9,1.84,0.02,0.08,1.23,3.11,4.95,5.01,5.03,0.076923077,0,0.024096386,NSE,0.33,1.75,0.86,0.78,1.39,0.25,0.76,0.27,0.53,0.71,-0.59,-0.88,0.74,-2.29,-0.73,0.11,2.45,1.08,0.8,-0.19,-0.21,-0.2,-2.82,1.43,0.65
08-03-2012,5277,0.241276912,0.010832362,-0.000373335,-0.010974688,-0.014740593,-1.175148649,-3.762329479,-4.608685654,-1.697976094,5314.429831,5326.717332,5221.35169,5194.61435,0.07,0.08,0.14,0.89,2.03,0.004615675,0.007451565,3.91,5.14,0.000786732,0.008405566,-0.002896814,-0.000665146,0.021292958,0.021058905,0.013851945,0.008553577,0.012265281,0.005339133,0.032555081,-0.011650938,0.025360159,0.0117934,0.024498199,0.009817932,0.013232213,0.011830262,0.010640554,0.013053602,0.012870054,1.96,1.95,1.89,0.01,0.07,1.23,3.11,5,5.06,5.07,0,0.066666667,0.047058824,NSE,0.58,1.06,2.52,0.69,0.4,2.37,0.55,0.92,1.11,0.88,1.31,1.46,1.11,-1.3,1.88,1.18,0.73,1.27,1.02,-0.95,-0.73,-0.72,-0.63,1.5,0.93
09-03-2012,5333.549805,-0.249401914,0.010716279,0.010832362,-0.000373335,-0.010974688,-0.481407121,-1.763579162,-3.411845152,-1.455934882,5317.90619,5327.368044,5225.751616,5195.996792,0.06,0.09,0.13,0.9,2.04,0.007032349,-0.00147929,3.93,5.15,0.005697258,0.002975301,-0.007914246,0.000998384,0.005867361,-0.017693413,0.000525486,-0.001696222,0.014589516,-0.000624742,0.008280255,-0.006247778,0.002621889,0.004744237,0.006682223,0.00363125,0.008864261,0.006032873,0.00792721,0.013220196,0.002427487,1.98,1.95,1.91,0.03,0.07,1.22,3.11,5.02,5.06,5.09,-0.071428571,0.03125,0.011235955,NSE,-0.68,0.43,0.3,1.77,0.77,0.81,0.15,-1.18,0.61,0.75,1.06,0.45,0.41,2.29,0.82,-0.32,1.14,1.64,0.44,1.16,1.14,1.14,0.98,0.94,0.73
12-03-2012,5359.549805,0.085258964,0.004874802,0.010716279,0.010832362,-0.000373335,1.499894998,1.483556902,-3.679708268,-0.409734886,5325.477756,5330.432974,5230.998604,5197.624186,0.05,0.09,0.15,0.92,2.04,-0.009869646,0.005925926,3.9,5.13,-0.009623204,0.009720507,0,-0.000870735,0.012528121,-0.005045616,0.004726786,0.005560705,-0.011942433,0.00156302,-0.00473784,0.014827995,0.000739812,0.000900179,0.003072601,0.000160461,0.002284914,-0.001566146,-0.001887303,-0.00331704,-0.001952619,1.99,1.95,1.89,0.04,0.1,1.23,3.09,4.98,5.04,5.08,0.153846154,0,0.022222222,NSE,-0.58,-0.51,0.06,-0.55,-0.99,0.12,0.27,0.31,-0.06,-0.68,0.32,-0.52,0.11,-2.37,-0.41,-0.21,-2.76,0.21,0,-0.38,-0.21,-0.19,1.86,-1.73,-0.73
13-03-2012,5429.5,0.07856094,0.013051506,0.004874802,0.010716279,0.010832362,3.965611632,1.004557716,-3.168274526,0.729097317,5344.390892,5339.867928,5238.782973,5199.931408,0.06,0.08,0.15,0.99,2.14,0.003385368,-0.004418262,3.97,5.22,-0.001189945,-0.000121423,0.001110775,0.00225004,0.029166706,0.006543416,0.024046055,0.003533088,0.070300886,0.019662827,0.057759505,0.015312659,0.017220292,0.010707999,0.013701675,0.018131549,0.00972451,0.01884262,0.008598463,0.020803402,0.018327425,2.08,2.06,1.99,0.02,0.09,1.25,3.08,5.07,5.14,5.16,0,0.060606061,0.076086957,NSE,0.37,0.7,1.7,1.7,0.35,1.49,1.62,-0.54,1.13,-0.32,0.73,1.46,1.74,1.32,0.41,0.26,0.51,1.9,1.73,0.91,0.38,0.38,-0.25,-0.54,-1.47
14-03-2012,5463.899902,0.012253233,0.00633574,0.013051506,0.004874802,0.010716279,4.6633853,1.461407267,-0.75290754,0.88348702,5366.119803,5351.680497,5247.611087,5202.55796,0.08,0.09,0.15,1.13,2.29,-0.011340206,-0.027071006,4.14,5.36,0.003298125,0.007248401,-0.003227759,0.000237147,0.037810264,-0.012622575,0.010209342,-0.003826726,0.004378958,0.003060974,0.00120003,-0.009670781,0.004042099,-0.001762958,0.011936941,-0.001196262,-0.001490583,0.000279648,-0.026290465,-0.009419723,-0.005976145,2.21,2.2,2.14,0.01,0.07,1.22,3.07,5.21,5.27,5.28,0,0.142857143,0.141414141,NSE,-0.91,-0.99,0.42,-1.41,-1.2,1.23,0.14,-0.42,-0.02,-3.02,-0.01,1.1,0.32,-0.65,1.73,-1.7,-4.16,-0.95,-0.14,0.75,0.41,0.46,-0.5,-3.77,-1.9
15-03-2012,5380.5,-0.003362475,-0.015263805,0.00633574,0.013051506,0.004874802,1.961341671,0.763144342,-1.874779944,-2.737736054,5368.734384,5354.425212,5252.822417,5204.328527,0.08,0.08,0.15,1.11,2.29,-0.002843872,0.002280675,4.11,5.36,-0.003287283,0.010607486,0.005565675,0.000790301,-0.00681844,0.011906058,0.01869626,-0.000153688,0.025699838,0.002441196,0.020976956,0.000813753,0.004404519,-0.000790478,0.009185819,0.005967199,0.002141867,0.005143547,-0.007300031,0.009788678,0.007507353,2.21,2.21,2.14,0,0.07,1.25,3.07,5.21,5.28,5.28,0,-0.075,-0.017699115,NSE,0.73,-1.14,0.45,1.3,-0.3,0.84,0.33,0.41,-0.21,1.01,0.16,-0.15,0.35,-0.22,0.5,1.39,1.7,0.96,0.54,-0.84,-0.5,-0.51,2.69,1.15,0.89
16-03-2012,5317.899902,0.030364372,-0.011634625,-0.015263805,0.00633574,0.013051506,-0.293423772,-0.773418329,-2.051828173,-3.695257758,5359.491751,5350.946611,5255.374476,5205.458591,0.07,0.09,0.15,1.13,2.31,0.017492157,0.006067961,4.11,5.35,0.00314098,-0.004150752,-0.00150951,-0.000394839,1.71E-05,0.003361763,0.001984177,0.000768449,-0.0029083,-0.007610351,-0.00528327,0.004065583,0.004083592,0.004191409,0.001871331,0.001119398,-0.001670904,-0.000363211,0.013043432,-0.001539496,0.002871525,2.24,2.22,2.16,0.02,0.08,1.24,3.04,5.2,5.26,5.28,0,0,0.018018018,NSE,0.61,1.83,0.48,-0.46,1.86,0.66,0.49,0.7,0.51,-0.22,0.15,-0.42,-0.1,2.06,0,0.65,-0.37,0.25,0.24,-0.79,-0.51,-0.45,1.28,0.12,0.15
19-03-2012,5257.049805,-0.089718402,-0.011442505,-0.011634625,-0.015263805,0.00633574,-1.912474065,-0.441264169,-0.457289804,-5.521808867,5340.865942,5342.004058,5255.440175,5205.971936,0.07,0.1,0.15,1.2,2.39,0.009903765,0.002110977,4.18,5.42,0.008504463,-0.000503042,-0.001259827,-0.000995387,0.026521199,0.00253986,0.000494951,0.001382002,0.009647745,-0.012269847,0.010622632,0.006362749,-0.004715159,-0.000754325,-0.000502892,0.003973846,,0.007547658,0.002265528,0.009142628,0.003273038,2.32,2.29,2.24,0.03,0.08,1.24,3.03,5.27,5.32,5.35,0,0.054054054,0.061946903,NSE,0.17,-0.08,-0.56,0.83,0.96,-0.37,-1.02,0.5,-1.02,0.69,-1.62,0.67,0.54,1.07,0.2,0.13,1.04,0.7,-0.08,-0.47,-0.03,0,-3.3,1.04,0.23
20-03-2012,5274.850098,-0.125179856,0.003385985,-0.011442505,-0.011634625,-0.015263805,-2.84832677,1.004331284,-1.872382141,-5.926358485,5328.863062,5335.608443,5256.201348,5206.657291,0.08,0.1,0.15,1.22,2.38,-0.022296235,-0.002858863,4.16,5.4,0.003225344,-0.000958586,-0.003380594,-0.000680068,0.008085146,0.036707621,-0.006927215,-0.003833768,0.008444467,-0.00652177,0.002043796,-0.004483274,-0.013150191,-0.011692506,-0.013877162,-0.003000518,,-0.001354689,-0.013835031,-0.010181828,-0.006773173,2.3,2.28,2.23,0.02,0.07,1.24,3.02,5.25,5.3,5.32,0,0.051282051,0.016666667,NSE,-1.24,-1.26,-1.38,-2,-2.29,-1.38,-0.45,-0.12,-1.24,-1.21,-0.52,-0.55,0.28,-0.68,-0.37,-0.94,-3.4,-0.9,-0.28,0.05,0.15,-0.25,-1.46,-2.31,-0.85
21-03-2012,5364.950195,0.058388158,0.017081073,0.003385985,-0.011442505,-0.011634625,-1.810972177,2.767960513,-0.376030589,-2.550244771,5335.424359,5338.402895,5260.466009,5208.232345,0.09,0.09,0.15,1.15,2.31,0.011260409,-0.004526935,4.06,5.31,-0.001586717,0.00335851,0.003442689,0.000332352,-0.005709951,-0.003119669,0,-0.003078772,-0.00572944,-0.002500782,-0.008741259,-0.006812887,-0.000979929,0.00010186,0.002321761,-0.001871197,-0.012249806,0.000380647,0.000570488,0.00082002,-0.00266096,2.22,2.22,2.16,0,0.06,1.25,3,5.16,5.22,5.22,0,-0.048780488,-0.057377049,NSE,-0.23,0.06,-0.04,0.55,1.57,0.3,-0.32,-0.1,0.34,0.2,0.1,-0.57,-0.01,1.07,-0.22,-0.59,1.24,-0.12,-0.18,0.09,0.09,0.09,-0.31,0.09,0.01
22-03-2012,5228.450195,0.055167055,-0.02544292,0.017081073,0.003385985,-0.011442505,-2.82594192,-0.920026625,-2.084363594,-4.647741671,5315.974511,5327.93121,5259.210487,5208.433518,0.06,0.08,0.14,1.13,2.29,-0.017685038,-0.008337123,4.04,5.3,0.000794304,-0.005343682,0.000908174,-0.000142389,-0.005244749,0.003494487,-0.010961634,-0.004632535,-0.0104166,0.002820433,-0.019400323,-0.007906057,-0.015566883,-0.00785808,-0.012735962,-0.007206542,0.002154216,-0.003902033,-0.00101888,-0.01021783,-0.009492249,2.23,2.21,2.15,0.02,0.08,1.26,3.01,5.16,5.22,5.24,-0.066666667,-0.051282051,-0.017391304,NSE,-0.64,-0.85,-1.59,-2.1,-1.79,-1.3,-0.5,-0.11,-1.05,-0.47,-0.15,0.11,-0.15,-3.86,0.2,-0.23,-2.73,-0.73,-0.61,0.11,0.13,0.1,1.25,-1.89,-0.34
23-03-2012,5278.200195,0.052282769,0.009515248,-0.02544292,0.017081073,0.003385985,-0.746529791,-1.037763066,-1.514174322,-2.783040455,5309.106453,5323.194923,5259.955181,5209.127713,0.06,0.08,0.14,1.1,2.25,0.013812155,0.017425864,3.99,5.26,-0.003007772,-0.008329038,0.00685553,-0.003117187,-0.005489383,0.013721409,-0.003526398,0.001396277,0.011422127,0.000312438,0.005095863,0.002578237,0.001071278,0.001573756,0.002056986,0.003108859,-0.011135999,0.001501591,-0.011041847,0.010457279,0.004757212,2.19,2.17,2.11,0.02,0.08,1.27,3.01,5.12,5.18,5.2,0,0,-0.026548673,NSE,0.72,1.62,0.17,1.09,1.44,0.29,0.24,0.57,0.42,1.22,-1.27,-0.24,-0.09,0.26,-1.1,0.9,2.97,1.18,0.36,-0.6,-0.52,-0.5,0.91,1.99,1.06
26-03-2012,5184.25,0.052484255,-0.017799665,0.009515248,-0.02544292,0.017081073,-1.384803411,-3.270793469,-1.819956939,-1.835760649,5286.40528,5309.962073,5256.986351,5208.880174,0.06,0.09,0.15,1.09,2.26,0.006013342,0.009765625,4.01,5.27,0.008459804,0.005781093,-0.007409633,0.000936493,0.018337334,0.040145623,0.01365005,0.00960488,0.02236488,0.018119401,0.025648674,0.017299777,0.007421954,0.008164152,0.011951744,0.013885825,2.83E-06,0.01781342,0.000451177,0.01939686,0.013292152,2.2,2.17,2.11,0.03,0.09,1.26,3.01,5.12,5.18,5.21,0.071428571,-0.027027027,-0.009090909,NSE,0.7,0.42,0.62,2,0.15,1.08,1.29,0.64,0.58,1.4,0.55,-0.15,1.77,-2.15,0.3,0.53,1.08,1.66,1.51,-0.56,-0.5,-0.45,1.31,1.96,1.67
27-03-2012,5243.149902,-0.009973404,0.011361316,-0.017799665,0.009515248,-0.02544292,-0.600968661,-3.43217788,0.397326907,-2.462098372,5278.540666,5303.599009,5256.443745,5209.221166,0.07,0.09,0.14,1.04,2.2,0.002334921,0.006993007,3.98,5.24,-0.000478646,0.000735019,0.004236861,-0.00045988,0.012356319,0.012668246,-0.000498653,0.003529293,-0.006064523,-0.002147898,-0.011340477,-0.004710973,-0.009249023,-0.00560762,-4.66E-05,-0.002816775,0.018290839,-0.000710943,-0.001455019,-0.007268416,-0.005965919,2.13,2.11,2.06,0.02,0.07,1.26,3.04,5.1,5.15,5.17,-0.066666667,-0.083333333,-0.04587156,NSE,-0.78,-0.09,-0.87,-0.15,0.28,-0.01,-0.58,-0.3,-0.41,-0.04,2.09,1.23,-0.05,-0.81,2.21,-0.36,-0.38,-0.92,-0.6,0.23,0.05,0.09,-2.71,-0.79,-0.59
28-03-2012,5194.75,1.738750839,-0.009231073,0.011361316,-0.017799665,0.009515248,-3.172446879,-4.925966925,-0.492298442,-3.536548097,5263.305999,5293.232437,5254.024382,5209.077174,0.05,0.09,0.14,1.05,2.21,-0.017890421,-0.009456265,3.99,5.24,-0.003814079,-0.002600857,0.002209945,-0.000237978,0.005109995,-0.020833323,-0.001497056,0.00336393,0.008280693,-0.010147632,0.013823559,-0.008773978,-0.011367391,-0.0103244,-0.011315331,-0.004941509,-0.007672871,-0.004932183,-0.026541586,-0.006583452,-0.006187394,2.16,2.12,2.07,0.04,0.09,1.25,3.03,5.1,5.15,5.19,0,0.03030303,0.009615385,NSE,-0.61,-1.1,-1.15,-2.37,-1.79,-1.04,-0.54,-0.01,-1.02,-1.6,-1.22,-0.37,-0.28,-0.77,0,-0.15,-2.41,-0.79,-0.44,0.03,0.1,0.1,-1.19,-1.72,-1.06
29-03-2012,5178.850098,-0.578715056,-0.003060764,-0.009231073,0.011361316,-0.017799665,-0.948657731,-3.747791135,-1.859956453,-3.013247849,5247.950381,5282.338881,5251.076371,5208.776408,0.02,0.07,0.14,1.01,2.18,-0.024762808,-0.011038186,3.96,5.21,0.004148944,-0.006748575,-0.001302997,0.000698235,-0.012564389,0.017150512,-0.002998451,-0.001219171,-0.012967409,-0.002174588,-0.015375747,0.002562322,-0.014293773,-0.011533827,-0.017667301,-0.00160793,-0.013216363,-0.00309178,-0.014320742,-0.002672468,-0.002684299,2.16,2.11,2.04,0.05,0.12,1.25,3.03,5.07,5.14,5.19,0,-0.029411765,-0.038095238,NSE,-0.18,-1.43,-1.44,0.18,-2.5,-1.79,0.19,-0.11,-1.3,-0.34,-1.71,-1.09,-0.35,-1.92,-0.69,-0.11,0.51,-0.01,-0.14,0.1,0.08,0.08,-2.63,0.72,-0.05
30-03-2012,5295.549805,-0.091967404,0.022533903,-0.003060764,-0.009231073,0.011361316,0.328703144,-0.420280513,-0.712471082,-1.190448316,5256.604822,5283.597064,5252.820427,5209.639824,0.05,0.07,0.15,1.04,2.23,0.002334858,0.003016591,4.04,5.3,,,,,-0.016905483,-0.010263457,0.006014987,0.00640827,0.00678787,0.004358624,0.005892752,0.007551127,0.012625976,0.004615117,0.01042598,0.003698436,-0.002610972,-0.001224426,0.004719103,-0.002307062,0.004966658,2.18,2.16,2.08,0.02,0.1,1.26,3.07,5.15,5.23,5.25,0.071428571,0,0.02970297,NSE,-0.26,0.4,1.35,0.79,0.23,0.99,0.49,0.32,0.64,1.03,-0.22,-0.39,-0.27,-1.07,-0.2,0.12,1.54,-0.35,0.36,-0.44,-0.28,-0.24,6.85,0.03,0.45
02-04-2012,5317.899902,0.112820513,0.004220543,0.022533903,-0.003060764,-0.009231073,2.577998785,1.157495159,-0.7771157,0.711123378,5267.749382,5286.864001,5255.372564,5210.717039,0.05,0.08,0.14,1.03,2.22,0.021547122,0.009022556,4.03,5.3,,,,,0.031823876,-0.022023565,-0.002491281,0.003790176,0.00326231,0.000930037,0.010837698,0.003920177,0.011419983,0.018444986,0.015808624,0.007504646,-0.001620986,0.009098899,,0.012441307,0.009039974,2.17,2.14,2.08,0.03,0.09,1.27,3.08,5.16,5.22,5.25,-0.066666667,0,-0.009615385,NSE,0.66,2.08,1.05,2.46,2.15,1.52,0.36,-0.16,1.74,0.49,-0.2,0.99,0.95,1.22,0.2,0.77,1.91,0.83,0.66,0.17,-0.23,-0.23,-1.45,1.24,0.53
03-04-2012,5358.5,-0.012096774,0.007634611,0.004220543,0.022533903,-0.003060764,2.200015261,1.585825198,-1.307671056,2.606083421,5284.249494,5293.686477,5259.416777,5212.187516,0.07,0.08,0.15,1.1,2.3,-0.011686461,-0.000745157,4.1,5.36,-0.008223343,0.015820468,0.000909091,-6.35E-05,0.017280064,0.008129265,-0.002997053,-0.004984172,-0.01539135,-0.010839269,-0.000869255,-0.014241392,-0.016208878,-0.00622991,-0.010539012,-0.003988636,0.013094109,-0.001964895,,-0.006935295,-0.007798471,2.23,2.22,2.15,0.01,0.08,1.26,3.06,5.21,5.28,5.29,0.071428571,0.090909091,0.067961165,NSE,-0.8,-0.45,-1.7,-0.05,-1.16,-0.98,-0.43,-0.67,-0.68,-0.45,1.58,1.36,0.07,1.63,-0.59,-0.98,-1.38,-0.74,-0.27,0.65,0.86,0.84,0.69,0,-1.93
04-04-2012,5322.899902,0.018075802,-0.006643669,0.007634611,0.004220543,0.022533903,2.466911824,-0.783796521,-2.580574361,1.962468813,5291.276841,5296.468708,5261.906311,5213.289132,0.08,0.08,0.14,1.05,2.25,-0.023937704,-0.032960477,4.07,5.33,-0.000206832,-0.004708439,0.005449591,0.000158851,-0.007960971,-0.028398272,-0.011021995,-0.007437736,-0.022236857,-0.022855416,-0.017401363,-0.009903285,-0.027389517,-0.023037529,-0.028388969,-0.010202524,,-0.01460702,,-0.017273578,-0.013352331,2.17,2.17,2.11,0,0.06,1.26,3.08,5.19,5.25,5.25,-0.066666667,-0.027777778,-0.045454546,NSE,-0.65,-2.02,-2.6,-3.35,-2.44,-3.02,-0.97,-0.7,-2.55,-3.46,,-1.19,-1.53,-2.1,-2.29,-0.1,-3.88,-1.86,-1.1,0.71,0.39,0.38,-2.6,-4.01,-1.53
05-04-2012,5278.649902,-0.081328751,-0.008313138,-0.006643669,0.007634611,0.004220543,1.92706493,0.960125948,-1.892948574,0.031265909,5288.981034,5294.771679,5262.562923,5213.939488,0.07,0.08,0.14,1.01,2.19,0.017334778,0.006169032,4.02,5.28,-0.004590868,-0.002062166,-0.003211884,0.002302976,0.015008554,0.002061931,-0.01266464,-0.000764689,-0.001576222,0.009932746,-0.00442742,-0.001882831,0.001913429,0.003488971,-0.001297202,-0.000629042,,0.004044833,,-0.002681699,-0.003143026,2.12,2.11,2.05,0.01,0.07,1.26,3.09,5.14,5.2,5.21,0,0,-0.038095238,NSE,0.39,0.89,0.11,0.18,1.81,0.05,-0.21,-0.59,0.62,1,-1.29,0.35,0.63,-2.43,-0.31,-0.02,1.14,-0.36,-0.22,0.41,0.43,0.38,-0.41,1.12,0.68
